"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(inf_smile;infant_voc;m_gaze_at_object)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;mo_smile;inf_smile;i_gaze_at_object)","(m_gaze_at_object;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;infant_voc;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at_object)","(mother-speech;mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_at_object)","(m_gaze_at_object)",0.176,1,2.929,0.9259259259259259,1.0,1.0,27
"(infant_voc;inf_smile;mo_smile)","(mother-speech;i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;m_gaze_at_object;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile)","(m_gaze_at;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;inf_smile)","(m_gaze_at)",0.298,9,67.13,0.9743589743589743,1.0,0.9230769230769231,78
"(infant_voc)","(mo_smile;inf_smile)",0.101,6,20.106,999.0,999.0,999.0,4
"(m_gaze_away;i_gaze_at_object)","(mo_smile;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(inf_smile;i_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;m_gaze_at;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;m_gaze_at_object;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;i_gaze_at;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_away)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;mo_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at;inf_smile;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;i_gaze_at;mother-speech;mo_smile;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;infant_voc;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;mother-speech;infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mother-speech;i_gaze_at_object;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;m_gaze_at_object)","(inf_smile)",0.262,5,52.694,0.14285714285714285,1.0,1.0,42
"(mo_smile;inf_smile;i_gaze_away)","(m_gaze_away)",0.191,1,9.075,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at_object)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,31
"(mo_smile;mother-speech)","(m_gaze_at_object;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;i_gaze_at_object;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,16
"(inf_smile;m_gaze_away;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;i_gaze_away)","(mo_smile;m_gaze_at)",0.265,8,30.824,0.15384615384615385,0.9230769230769231,0.15384615384615385,13
"(mother-speech;i_gaze_at;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_at;infant_voc;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;infant_voc;inf_smile)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;m_gaze_at_object;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;i_gaze_away;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;infant_voc)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;mo_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,18
"(mother-speech;m_gaze_away)","(infant_voc;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(mother-speech;inf_smile;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(m_gaze_at_object;infant_voc;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;inf_smile;i_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;infant_voc)","(m_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mother-speech;infant_voc;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;inf_smile;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile;mother-speech;i_gaze_away)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_at_object)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;m_gaze_away)","(infant_voc;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;mo_smile)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;i_gaze_at_object;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;m_gaze_at;i_gaze_at_object;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;mo_smile;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at_object;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc)","(mother-speech)",0.207,9,10.825,0.5571428571428572,0.6571428571428571,0.7571428571428571,70
"(mother-speech;inf_smile;infant_voc;i_gaze_at)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_away;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(mo_smile;inf_smile;i_gaze_at;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;inf_smile)","(mother-speech;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_away)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(m_gaze_away;mother-speech)","(inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mother-speech;m_gaze_at_object)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;mother-speech;inf_smile)","(mo_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at)","(mother-speech)",0.408,261,313.736,0.0,0.0,0.0,25
"(m_gaze_at_object)","(inf_smile)",0.245,73,308.737,0.33,1.0,0.46,100
"(i_gaze_at_object;mother-speech;m_gaze_at;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;i_gaze_at;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;i_gaze_away)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(infant_voc;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(m_gaze_away)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,24
"(infant_voc;i_gaze_away)","(mo_smile)",0.123,1,1.607,1.0,1.0,1.0,26
"(infant_voc;inf_smile;m_gaze_at;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;i_gaze_at_object;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(mo_smile;i_gaze_at;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at;mother-speech;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,21
"(inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,45
"(mother-speech;infant_voc;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;i_gaze_away;infant_voc)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;m_gaze_at_object;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;inf_smile;i_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mo_smile;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;infant_voc;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;infant_voc;m_gaze_away)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at_object;inf_smile;i_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;m_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(infant_voc;inf_smile)","(mother-speech;mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile)","(m_gaze_at;mother-speech;inf_smile)",0.117,178,151.886,999.0,999.0,999.0,0
"(inf_smile;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,47
"(inf_smile;infant_voc;mo_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;inf_smile;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;mo_smile)","(inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;mo_smile;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_at;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at)","(mother-speech;inf_smile)",0.156,338,292.4,0.0,0.44871794871794873,0.0,78
"(i_gaze_at;mo_smile)","(mother-speech;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,12
"(mo_smile;i_gaze_at_object;m_gaze_at)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;infant_voc;i_gaze_at;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;infant_voc)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,29
"(mother-speech;mo_smile;i_gaze_at_object;m_gaze_at_object)","(infant_voc;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;i_gaze_at_object)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;i_gaze_at;inf_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;i_gaze_at;m_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away;mother-speech;i_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(m_gaze_at;mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at_object;mo_smile;infant_voc;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,15
"(m_gaze_at_object;infant_voc;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at;mother-speech;i_gaze_at;infant_voc;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;mo_smile;infant_voc)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;i_gaze_at_object)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,47
"(mother-speech;m_gaze_at;mo_smile;i_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc;mother-speech;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;i_gaze_at;inf_smile;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile;m_gaze_at_object)","(mother-speech;i_gaze_at)",0.106,25,21.285,1.0,1.0,1.0,26
"(infant_voc;i_gaze_at;inf_smile)","(m_gaze_at;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;m_gaze_at_object;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at;infant_voc;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;infant_voc;mo_smile;i_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;i_gaze_away)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mother-speech;i_gaze_at_object;infant_voc)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;i_gaze_away;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;m_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;inf_smile;m_gaze_at_object;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;m_gaze_at_object;i_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;infant_voc;inf_smile)","(mo_smile;mother-speech)",0.18,6,6.239,999.0,999.0,999.0,2
"(infant_voc;inf_smile;i_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at;infant_voc;i_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;i_gaze_at)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,19
"(inf_smile)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,26
"(i_gaze_away;mo_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_away;mother-speech;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at_object;inf_smile;i_gaze_at;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,11
"(infant_voc;m_gaze_away;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at_object;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;mother-speech;infant_voc)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away)","(inf_smile;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc;inf_smile;i_gaze_away)","(mother-speech;mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;mo_smile;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_at;i_gaze_at;infant_voc)","(inf_smile)",0.261,2,19.176,0.09523809523809523,0.9047619047619048,0.0,42
"(m_gaze_at;inf_smile;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,10
"(infant_voc;m_gaze_at_object;i_gaze_at)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;inf_smile;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;infant_voc;mo_smile)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;mo_smile;infant_voc;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;i_gaze_away;inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;i_gaze_away;mo_smile;m_gaze_at)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_away)","(mother-speech;mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;m_gaze_at_object)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;m_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(mother-speech;i_gaze_at;m_gaze_at_object;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away)","(inf_smile)",0.61,1,38.439,0.0,1.0,0.0,83
"(infant_voc;mo_smile;inf_smile)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;i_gaze_at_object;mo_smile;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;m_gaze_away)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,38
"(m_gaze_away)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,96
"(i_gaze_at)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,42
"(infant_voc;m_gaze_away)","(i_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;infant_voc;inf_smile;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;inf_smile;mother-speech)","(m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;m_gaze_at_object;inf_smile)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;inf_smile;mo_smile;infant_voc;i_gaze_at)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;inf_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_away;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;i_gaze_at_object;inf_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mother-speech;i_gaze_at)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_away;i_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile)","(m_gaze_at;i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,15
"(mother-speech;mo_smile;i_gaze_at_object)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mo_smile)","(mother-speech;m_gaze_at;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;m_gaze_at;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_away)","(mother-speech;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;i_gaze_at_object;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;infant_voc)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away;inf_smile)","(infant_voc)",0.277,1,1.114,999.0,999.0,999.0,0
"(mother-speech;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,38
"(m_gaze_at;i_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,83
"(i_gaze_at_object;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,30
"(m_gaze_at;i_gaze_at;mo_smile;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
