"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(inf_smile;i_gaze_at;mother-speech;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mo_smile;infant_voc;inf_smile)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;mother-speech;mo_smile)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;i_gaze_away)","(mo_smile)",0.255,5,5.34,0.8936170212765957,0.9787234042553191,1.0,47
"(infant_voc;mo_smile;mother-speech;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,13
"(mo_smile;inf_smile;infant_voc;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;m_gaze_away;i_gaze_away)","(mother-speech;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;infant_voc;inf_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc;mo_smile;m_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_away)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;inf_smile;mother-speech)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;inf_smile;i_gaze_at_object;mo_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,44
"(mo_smile;m_gaze_at;infant_voc)","(mother-speech)",0.336,18,11.583,0.2,0.4,0.3333333333333333,15
"(mo_smile;i_gaze_at_object;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,14
"(infant_voc;inf_smile;m_gaze_away)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mother-speech;inf_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;m_gaze_at_object;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,24
"(m_gaze_away;inf_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(inf_smile;m_gaze_at;mo_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;inf_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at;m_gaze_at;inf_smile;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object;i_gaze_at)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;mo_smile;i_gaze_away)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(m_gaze_at_object;infant_voc)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,26
"(infant_voc;inf_smile)","(m_gaze_at;mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;inf_smile)","(infant_voc)",0.111,62,44.09,0.4666666666666667,0.06666666666666667,0.0,15
"(m_gaze_at;mo_smile;infant_voc;inf_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;i_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,18
"(m_gaze_at;mo_smile;infant_voc;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;infant_voc;inf_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mother-speech;mo_smile)","(infant_voc;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;m_gaze_at_object;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;mo_smile)","(inf_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;m_gaze_away;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;mo_smile;inf_smile;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;mo_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mother-speech;m_gaze_away;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;m_gaze_at_object;inf_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;infant_voc)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;m_gaze_at_object)","(i_gaze_at_object)",0.314,21,63.143,0.14285714285714285,0.6190476190476191,1.0,42
"(m_gaze_away)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;mo_smile;infant_voc)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;mother-speech;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(infant_voc;mother-speech;i_gaze_at)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mo_smile;infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away)","(m_gaze_at;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;inf_smile;mo_smile;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_away;inf_smile;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_away)","(mo_smile;m_gaze_at)",0.108,3,1.419,1.0,0.6666666666666666,1.0,6
"(m_gaze_at;infant_voc;i_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mo_smile;m_gaze_at;inf_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at;i_gaze_away;inf_smile;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;infant_voc)","(i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,19
"(mother-speech;mo_smile;infant_voc)","(inf_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;inf_smile;infant_voc)","(m_gaze_at;mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(mother-speech;mo_smile;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,37
"(inf_smile;mother-speech;m_gaze_at;i_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;infant_voc;mother-speech;mo_smile)","(m_gaze_at_object;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,17
"(mother-speech;mo_smile)","(i_gaze_at_object;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(infant_voc;m_gaze_away)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;infant_voc;inf_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;inf_smile;mother-speech;mo_smile)","(infant_voc;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at_object)","(mother-speech;m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at)","(m_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_at;mother-speech;inf_smile;mo_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(mo_smile;i_gaze_at_object)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,42
"(inf_smile;i_gaze_at;infant_voc;mo_smile)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;i_gaze_at;inf_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile;i_gaze_at;infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_away;mother-speech;inf_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc)","(mother-speech;i_gaze_at;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,32
"(mo_smile;infant_voc;inf_smile;i_gaze_at)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at_object;mo_smile;inf_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;mo_smile;infant_voc)","(i_gaze_away;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;i_gaze_away)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(infant_voc;mother-speech;m_gaze_at;inf_smile)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_away;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,21
"(mother-speech;i_gaze_at;mo_smile)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;inf_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,8
"(mo_smile;m_gaze_at_object)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;mother-speech;mo_smile;m_gaze_at;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away)","(m_gaze_at_object)",0.446,65,198.963,0.01,0.22,0.03,100
"(mo_smile;mother-speech;infant_voc)","(i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech;m_gaze_at;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;i_gaze_at_object;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;infant_voc)","(m_gaze_at)",0.715,8,70.512,0.0,0.9852941176470589,0.07352941176470588,68
"(mo_smile;m_gaze_at;inf_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;mother-speech;m_gaze_at_object)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at_object)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(mo_smile;i_gaze_away;infant_voc;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at;mo_smile;infant_voc)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;i_gaze_at_object;inf_smile;mother-speech)","(mo_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,22
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_away)","(inf_smile;m_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;m_gaze_at_object)","(i_gaze_at;inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_at_object;i_gaze_at;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;inf_smile;i_gaze_at)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;inf_smile;m_gaze_at_object)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at_object;inf_smile;mother-speech;mo_smile;i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;infant_voc;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,12
"(mother-speech;inf_smile;infant_voc;m_gaze_at)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;inf_smile;mo_smile;i_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(m_gaze_away)","(mo_smile;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,41
"(mo_smile;mother-speech;infant_voc;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(mo_smile;i_gaze_at;inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;i_gaze_at_object;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;inf_smile;i_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;inf_smile;m_gaze_at_object;i_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_away;infant_voc)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;inf_smile;infant_voc;m_gaze_at_object)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mother-speech;mo_smile)","(infant_voc;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;mo_smile;mother-speech)","(i_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mother-speech;mo_smile;infant_voc;i_gaze_at)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at_object;i_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at;inf_smile)","(mo_smile)",0.587,62,270.727,0.0,0.5714285714285714,0.0,77
"(m_gaze_away;i_gaze_at_object)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;mo_smile;infant_voc)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mother-speech;infant_voc)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(inf_smile;mo_smile)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_away;m_gaze_at;mother-speech;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;mo_smile;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at)","(i_gaze_at;mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at_object;m_gaze_at_object;mo_smile;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;m_gaze_at_object)","(mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;infant_voc;i_gaze_at)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(infant_voc;mother-speech;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(mo_smile)","(m_gaze_at;mother-speech)",0.298,414,384.801,0.0,0.0,0.0,63
"(m_gaze_at_object;infant_voc;mother-speech;inf_smile;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;inf_smile)","(m_gaze_at;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,5
"(infant_voc;mo_smile)","(mother-speech;inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;mo_smile;m_gaze_at;infant_voc)","(mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc)","(m_gaze_at;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(mo_smile;inf_smile;m_gaze_away)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away;mother-speech;infant_voc)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;i_gaze_at_object;inf_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;mo_smile;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;inf_smile;mother-speech)","(mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(mother-speech;i_gaze_away;mo_smile)","(m_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_away;mo_smile)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_away)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,44
"(m_gaze_at_object)","(i_gaze_at)",0.39,95,491.247,1.0,0.19,1.0,100
"(mother-speech;infant_voc)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,18
"(infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at;inf_smile;i_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_away;infant_voc;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;mo_smile;infant_voc;inf_smile;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;m_gaze_at_object;infant_voc)","(mo_smile;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;mo_smile)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,32
"(inf_smile;mo_smile;i_gaze_at;mother-speech)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at;i_gaze_at;mother-speech;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(mother-speech;mo_smile;inf_smile)","(m_gaze_at;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at_object;i_gaze_at_object)","(mother-speech)",0.245,87,84.522,1.0,0.984375,1.0,64
"(i_gaze_at_object;m_gaze_at_object;mo_smile;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;mother-speech;i_gaze_at_object)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;infant_voc;i_gaze_away)","(mo_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_away)","(i_gaze_at;inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;inf_smile;infant_voc)","(mother-speech;i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_at;i_gaze_at;infant_voc;inf_smile)","(mo_smile)",0.541,4,14.632,0.0,0.4,0.0,5
"(infant_voc;mother-speech;mo_smile;i_gaze_away)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;mo_smile;m_gaze_at;i_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;m_gaze_at)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(infant_voc;i_gaze_at;mo_smile)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(mother-speech;inf_smile;i_gaze_at_object)","(m_gaze_at_object;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(mo_smile;i_gaze_at;infant_voc)","(mother-speech;inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;infant_voc;mo_smile)","(mother-speech;i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mother-speech;i_gaze_at_object)","(m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,18
"(i_gaze_away;m_gaze_at_object)","(mother-speech)",0.247,41,37.892,0.9459459459459459,0.7837837837837838,0.6216216216216216,37
"(inf_smile;mo_smile;m_gaze_at;i_gaze_away;infant_voc)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;i_gaze_at_object;inf_smile)","(mo_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mother-speech;infant_voc;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,65
"(mother-speech;mo_smile;i_gaze_at)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;mother-speech;i_gaze_at_object;mo_smile)","(infant_voc;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech;infant_voc)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(mo_smile;m_gaze_at;mother-speech;i_gaze_at_object)","(inf_smile)",0.122,2,1.076,999.0,999.0,999.0,1
"(mo_smile;i_gaze_away;infant_voc)","(mother-speech;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,5
"(m_gaze_at;inf_smile;i_gaze_away)","(mo_smile;mother-speech)",0.297,23,15.564,0.0,0.09090909090909091,0.0,11
"(m_gaze_at_object;infant_voc)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,14
"(m_gaze_at_object;mother-speech;i_gaze_away)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;inf_smile;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(m_gaze_at;inf_smile;mo_smile)","(mother-speech;i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,1
"(mo_smile;mother-speech;i_gaze_away)","(m_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_away;mo_smile;mother-speech;inf_smile)","(m_gaze_at;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at_object;inf_smile;i_gaze_away)","(mother-speech;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,12
"(infant_voc;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;i_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;mo_smile;inf_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(m_gaze_at;inf_smile;infant_voc;mo_smile;i_gaze_at_object)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(mother-speech;i_gaze_at;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at;mo_smile;infant_voc;inf_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;inf_smile;infant_voc)","(mo_smile;i_gaze_at;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at;mother-speech;i_gaze_at_object)","(inf_smile)",0.179,9,5.099,0.9361702127659575,0.851063829787234,1.0,47
"(infant_voc;m_gaze_at;i_gaze_at)","(mo_smile;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(mother-speech;infant_voc;m_gaze_at)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_away;m_gaze_at_object;infant_voc;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
